id,nombre_actual,nombre_comercial,categoria_nueva,subcategoria,precio_costo,precio_publico,stock,activo,url
1161,Gorro Canchero Lavado Beige,Gorro Canchero Lavado Beige,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-lavado-beige
1162,Gorro Canchero Lavado Negro,Gorro Canchero Lavado Negro,REGALOS PERSONALIZADOS,Textil,149.0,372.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-lavado-negro
1163,Gorro Canchero Lavado Verde,Gorro Canchero Lavado Verde,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-lavado-verde
1164,Gorro Canchero Liso Amarillo,Gorro Canchero Liso Amarillo,REGALOS PERSONALIZADOS,Textil,109.0,272.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-liso-amarillo
1165,Gorro Canchero Liso Azul Francia (GP-727-11),Gorro Canchero Liso Azul Francia (GP-727-11),REGALOS PERSONALIZADOS,Textil,109.0,272.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-liso-azul-francia-1
1166,Gorro Canchero Liso Beige,Gorro Canchero Liso Beige,REGALOS PERSONALIZADOS,Textil,109.0,272.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-liso-beige
1167,Gorro Canchero Liso Blanco,Gorro Canchero Liso Blanco,REGALOS PERSONALIZADOS,Textil,109.0,272.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-liso-blanco
1168,Gorro Canchero Liso Negro (GP-727-02),Gorro Canchero Liso Negro (GP-727-02),REGALOS PERSONALIZADOS,Textil,109.0,272.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-liso-negro
1169,Gorro Canchero Liso Rojo,Gorro Canchero Liso Rojo,REGALOS PERSONALIZADOS,Textil,109.0,272.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-liso-rojo
1170,Gorro Canchero Liso Verde,Gorro Canchero Liso Verde,REGALOS PERSONALIZADOS,Textil,109.0,272.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-canchero-liso-verde
1171,Gorro Casquito DSR76 Beige,Gorro Casquito DSR76 Beige,REGALOS PERSONALIZADOS,Textil,89.0,222.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-casquito-dsr76-beige
1172,Gorro Chef AE Blanco,Gorro Chef AE Blanco,REGALOS PERSONALIZADOS,Textil,239.0,597.5,0,True,https://disershop.com.uy/cibermayorista-en-disershop/monitores-y-accesorios/gorro-chef-ae-blanco
1173,Gorro Chef AE Negro,Gorro Chef AE Negro,REGALOS PERSONALIZADOS,Textil,239.0,597.5,0,True,https://disershop.com.uy/vestimenta/ropa-de-trabajo/gorro-chef-ae-negro
2397,Gorro Elite 0012 Azul,Gorro Elite 0012 Azul,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-elite-0012-azul
2398,Gorro Elite 0012 Blanco,Gorro Elite 0012 Blanco,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-elite-0012-blanco
2399,Gorro Elite 0012 Negro,Gorro Elite 0012 Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-elite-0012-negro
2400,Gorro Elite 0012 Verde,Gorro Elite 0012 Verde,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-elite-0012-verde
1174,Gorro Lana Casquito AZUL,Gorro Lana Casquito AZUL,REGALOS PERSONALIZADOS,Textil,89.0,222.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-casquito-dsr76-azul
1175,Gorro Lana Casquito AZUL FRANCIA,Gorro Lana Casquito AZUL FRANCIA,REGALOS PERSONALIZADOS,Textil,89.0,222.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-casquito-dsr76-azul-francia
1176,Gorro Lana Casquito GRIS,Gorro Lana Casquito GRIS,REGALOS PERSONALIZADOS,Textil,89.0,222.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-casquito-dsr76-gris
1177,Gorro Lana Casquito NEGRO,Gorro Lana Casquito NEGRO,REGALOS PERSONALIZADOS,Textil,89.0,222.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-casquito-dsr76-negro
1178,Gorro Lana Casquito ROJO,Gorro Lana Casquito ROJO,REGALOS PERSONALIZADOS,Textil,89.0,222.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-casquito-dsr76-rojo
1179,Gorro Lana Casquito VERDE MILITAR,Gorro Lana Casquito VERDE MILITAR,REGALOS PERSONALIZADOS,Textil,89.0,222.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-casquito-dsr76-verde-militar
2401,Gorro Legionario,Gorro Legionario,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros?product_id=19070
1180,Gorro Niño Trucker 5011 Blanco (GPN-5011-01),Gorro Niño Trucker 5011 Blanco (GPN-5011-01),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/gorro-niño-trucker-5011-blanco
1181,Gorro Niño Trucker 5011 Francia / Blanco,Gorro Niño Trucker 5011 Francia / Blanco,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-niu00f1o-trucker-5011-francia-blanco
1182,Gorro Niño Trucker 5011 Francia / Francia,Gorro Niño Trucker 5011 Francia / Francia,REGALOS PERSONALIZADOS,Textil,99.0,247.5,0,True,https://disershop.com.uy/emprendedores/sublimables/textiles/gorro-niño-trucker-5011-francia-francia
1183,Gorro Niño Trucker 5011 Fucsia (GPN-5011-21),Gorro Niño Trucker 5011 Fucsia (GPN-5011-21),REGALOS PERSONALIZADOS,Textil,99.0,247.5,0,True,https://disershop.com.uy/emprendedores/sublimables/textiles/gorro-niño-trucker-5011-fucsia
1184,Gorro Niño Trucker 5011 Fucsia / Fucsia,Gorro Niño Trucker 5011 Fucsia / Fucsia,REGALOS PERSONALIZADOS,Textil,99.0,247.5,0,True,https://disershop.com.uy/productos/sublimación/textiles/gorro-niño-trucker-5011-fucsia-fucsia
1185,Gorro Niño Trucker 5011 Negro / Amarillo,Gorro Niño Trucker 5011 Negro / Amarillo,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/gorro-niño-trucker-5011-negro-amarillo
1186,Gorro Panchero Amarillo,Gorro Panchero Amarillo,REGALOS PERSONALIZADOS,Textil,59.0,147.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-panchero-amarillo-1
1187,Gorro Panchero Azul Francia,Gorro Panchero Azul Francia,REGALOS PERSONALIZADOS,Textil,59.0,147.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-panchero-azul-francia
1188,Gorro Panchero Blanco,Gorro Panchero Blanco,REGALOS PERSONALIZADOS,Textil,59.0,147.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-panchero-blanco
1189,Gorro Panchero Negro,Gorro Panchero Negro,REGALOS PERSONALIZADOS,Textil,59.0,147.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-panchero-negro
1190,Gorro Panchero Rojo,Gorro Panchero Rojo,REGALOS PERSONALIZADOS,Textil,59.0,147.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-panchero-rojo
1191,Gorro Premium 5002 Azul Francia,Gorro Premium 5002 Azul Francia,REGALOS PERSONALIZADOS,Textil,199.0,497.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-azul-francia
1192,Gorro Premium 5002 Azul Marino (GP-5002-04),Gorro Premium 5002 Azul Marino (GP-5002-04),REGALOS PERSONALIZADOS,Textil,199.0,497.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-azul-marino-1
1193,Gorro Premium 5002 Beige (GP-5002-24),Gorro Premium 5002 Beige (GP-5002-24),REGALOS PERSONALIZADOS,Textil,199.0,497.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-beige
1194,Gorro Premium 5002 Blanco (GP-5002-01),Gorro Premium 5002 Blanco (GP-5002-01),REGALOS PERSONALIZADOS,Textil,199.0,497.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-blanco
1195,Gorro Premium 5002 Bordeaux (GP-5002-09),Gorro Premium 5002 Bordeaux (GP-5002-09),REGALOS PERSONALIZADOS,Textil,199.0,497.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-bordeaux
1196,Gorro Premium 5002 Gris (GP-5002-05),Gorro Premium 5002 Gris (GP-5002-05),REGALOS PERSONALIZADOS,Textil,199.0,497.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-gris
1197,Gorro Premium 5002 Negro (GP-5002-02),Gorro Premium 5002 Negro (GP-5002-02),REGALOS PERSONALIZADOS,Textil,199.0,497.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-negro
1198,Gorro Premium 5002 Rojo (GP-5002-03),Gorro Premium 5002 Rojo (GP-5002-03),REGALOS PERSONALIZADOS,Textil,199.0,497.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-rojo
1199,Gorro Premium 5002 Verde Ingles (GP-5002-08),Gorro Premium 5002 Verde Ingles (GP-5002-08),REGALOS PERSONALIZADOS,Textil,199.0,497.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-verde-ingles
1200,Gorro Premium 5002 Verde Militar,Gorro Premium 5002 Verde Militar,REGALOS PERSONALIZADOS,Textil,199.0,497.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-premium-5002-verde-militar
1201,Gorro Running 25 Azul Marino,Gorro Running 25 Azul Marino,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-running-25-azul-marino-1
1202,Gorro Running 25 Beige,Gorro Running 25 Beige,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-running-25-beige
1203,Gorro Running 25 Blanco,Gorro Running 25 Blanco,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-running-25-blanco
2402,Gorro Running 25 Gris,Gorro Running 25 Gris,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-running-25-gris
1204,Gorro Running 25 Negro,Gorro Running 25 Negro,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-running-25-negro
1205,Gorro Running 25 Rosado,Gorro Running 25 Rosado,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-running-25-rosado
2403,Gorro Speedway,Gorro Speedway,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20533
2404,Gorro Speedway Peu00f1arol 06,Gorro Speedway Peñarol 06,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=19582
2405,Gorro Sublimable 5004 Azul Real/Blanco (GP-5004-1101),Gorro Sublimable 5004 Azul Real/Blanco (GP-5004-1101),REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/emprendedores/sublimables/textiles/gorro-sublimable-5004-azul-real-blanco-1
1206,Gorro Trucker 5003 Amarillo Fluo,Gorro Trucker 5003 Amarillo Fluo,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-amarillo-fluo
1207,Gorro Trucker 5003 Amarillo/Negro (GP-5003-0702),Gorro Trucker 5003 Amarillo/Negro (GP-5003-0702),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-amarillo-negro-1
1208,Gorro Trucker 5003 Bco/Azul (GP-5003-04),Gorro Trucker 5003 Bco/Azul (GP-5003-04),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-azul
1209,Gorro Trucker 5003 Bco/Blanco (GP-5003-01),Gorro Trucker 5003 Bco/Blanco (GP-5003-01),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-blanco
1210,Gorro Trucker 5003 Bco/Celeste (GP-5003-18),Gorro Trucker 5003 Bco/Celeste (GP-5003-18),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-celeste
1211,Gorro Trucker 5003 Bco/Francia (GP-5003-11),Gorro Trucker 5003 Bco/Francia (GP-5003-11),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-francia
1212,Gorro Trucker 5003 Bco/Fucsia (GP-5003-21),Gorro Trucker 5003 Bco/Fucsia (GP-5003-21),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-fucsia
1213,Gorro Trucker 5003 Bco/Negro (GP-5003-02),Gorro Trucker 5003 Bco/Negro (GP-5003-02),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-negro
1214,Gorro Trucker 5003 Bco/Rojo (GP-5003-03),Gorro Trucker 5003 Bco/Rojo (GP-5003-03),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-rojo
1215,Gorro Trucker 5003 Bco/Rosado,Gorro Trucker 5003 Bco/Rosado,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-rosado
1216,Gorro Trucker 5003 Bco/Verde (GP-5003-08),Gorro Trucker 5003 Bco/Verde (GP-5003-08),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-verde
1217,Gorro Trucker 5003 Bco/Violeta (GP-5003-16),Gorro Trucker 5003 Bco/Violeta (GP-5003-16),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-violeta
1218,Gorro Trucker 5003 Blanco/Bordeaux,Gorro Trucker 5003 Blanco/Bordeaux,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-bco-bordeaux
1219,Gorro Trucker 5003 Francia/Francia,Gorro Trucker 5003 Francia/Francia,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-francia-francia
1220,Gorro Trucker 5003 Frente (GP-5003-010311),Gorro Trucker 5003 Frente (GP-5003-010311),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-frente
1221,Gorro Trucker 5003 Gris/Neg,Gorro Trucker 5003 Gris/Neg,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-gris-neg
1222,Gorro Trucker 5003 Naranja Fluo,Gorro Trucker 5003 Naranja Fluo,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-naranja-fluo
1223,Gorro Trucker 5003 Neg/Neg,Gorro Trucker 5003 Neg/Neg,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-neg-neg-1
1224,Gorro Trucker 5003 Rosado Fluo,Gorro Trucker 5003 Rosado Fluo,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-rosado-fluo
1225,Gorro Trucker 5003 Ver/Ver,Gorro Trucker 5003 Ver/Ver,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5003-ver-ver
1226,Gorro Trucker 5005 Amarillo (GP-5005-07),Gorro Trucker 5005 Amarillo (GP-5005-07),REGALOS PERSONALIZADOS,Textil,55.0,137.5,0,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-trucker-5005-amarillo-1
2406,Gorro lana bordado uruguay,Gorro lana bordado uruguay,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/estampados/turismo/gorros-turismo?product_id=21297
2407,Gorro lana carbonero,Gorro lana carbonero,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/estampados/turismo/gorros-turismo?product_id=20326
1227,Gorro lana marinero,Gorro lana marinero,REGALOS PERSONALIZADOS,Textil,129.0,322.5,1,True,https://disershop.com.uy/productos/vestimenta/p-vestimenta-gorros/gorro-lana-marinero
1228,Gorro niño trucker 5011 negro / blanco,Gorro niño trucker 5011 negro / blanco,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/gorro-niño-trucker-5011-negro-blanco
1229,Gorro niño trucker 5011 rojo / blanco,Gorro niño trucker 5011 rojo / blanco,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/gorro-niño-trucker-5011-rojo-blanco
2408,Gorro tejido bordado nacional,Gorro tejido bordado nacional,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20603
2409,Gorro visera nacional parche,Gorro visera nacional parche,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20816
2415,Individual toalla 25*45 nacional,Individual toalla 25*45 nacional,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20612
1458,Musculosa 100% Dry Azul Marino,Musculosa 100% Dry Azul Marino,REGALOS PERSONALIZADOS,Textil,139.0,347.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas-dry/drycool/musculosa-100-dry-azul-marino
1459,Musculosa 100% Dry Blanco,Musculosa 100% Dry Blanco,REGALOS PERSONALIZADOS,Textil,139.0,347.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas-dry/drycool/musculosa-100-dry-blanco
1460,Musculosa 100% Dry Gris Topo,Musculosa 100% Dry Gris Topo,REGALOS PERSONALIZADOS,Textil,139.0,347.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas-dry/drycool/musculosa-100-dry-gris-topo
1461,Musculosa 100% Dry Negro,Musculosa 100% Dry Negro,REGALOS PERSONALIZADOS,Textil,139.0,347.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas-dry/drycool/musculosa-100-dry-negro
2542,Musculosa Dama Subliprint Blanca (CI-SUPTMUS-01),Musculosa Dama Subliprint Blanca (CI-SUPTMUS-01),REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/sublimación/textiles/mujeres/musculosa-dama-subliprint-blanco
2543,Musculosa Elite 5441 Azul Marino,Musculosa Elite 5441 Azul Marino,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/musculosa-elite-5441-azul-marino
2544,Musculosa Elite 5441 Negro,Musculosa Elite 5441 Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/musculosa-elite-5441-negro
2545,Musculosa Elite 9602 Azul Francia,Musculosa Elite 9602 Azul Francia,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/musculosa-elite-9602-azul-francia
2546,Musculosa Elite 9602 Blanco,Musculosa Elite 9602 Blanco,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/musculosa-elite-9602-blanco
2547,Musculosa Elite 9602 Negro,Musculosa Elite 9602 Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/musculosa-elite-9602-negro
2548,Musculosa Elite 9602 Violeta,Musculosa Elite 9602 Violeta,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/musculosa-elite-9602-violeta
2549,Musculosa Elite 9903 Azul,Musculosa Elite 9903 Azul,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/musculosa-elite-9903-azul
2550,Musculosa Elite 9903 Fucsia,Musculosa Elite 9903 Fucsia,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/musculosa-elite-9903-fucsia
2551,Musculosa Elite 9903 Negro,Musculosa Elite 9903 Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/musculosa-elite-9903-negro
2552,Musculosa Yo visitu00e9 Colonia rosada,Musculosa Yo visité Colonia rosada,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20450
2553,Musculosa dama Subliprint Menta,Musculosa dama Subliprint Menta,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20400
1462,Musculosa dama rib beige,Musculosa dama rib beige,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/musculosa-dama-rib-beige-1
1463,Musculosa dama rib blanco,Musculosa dama rib blanco,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/musculosa-dama-rib-blanco
1464,Musculosa dama rib gris topo,Musculosa dama rib gris topo,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/musculosa-dama-rib-gris-topo
1465,Musculosa dama rib negro,Musculosa dama rib negro,REGALOS PERSONALIZADOS,Textil,279.0,697.5,0,True,https://disershop.com.uy/productos/vestimenta/camisetas/musculosa-dama-rib-negro
1466,Musculosa dama rib terracota,Musculosa dama rib terracota,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/musculosa-dama-rib-terracota
2629,Remera Believe in yourself,Remera Believe in yourself,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20523
1637,Remera Bella Dama Azul Marino (CI-DPOLOBE-04),Remera Bella Dama Azul Marino (CI-DPOLOBE-04),REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/remera-bella-dama-azul-marino
1638,Remera Bella Dama Blanca (CI-DPOLOBE-01),Remera Bella Dama Blanca (CI-DPOLOBE-01),REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/remera-bella-dama-blanco
1639,Remera Bella Dama Gris melange,Remera Bella Dama Gris melange,REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/remera-bella-dama-gris-melange
1640,Remera Bella Dama Negra (CI-DPOLOBE-02),Remera Bella Dama Negra (CI-DPOLOBE-02),REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/remera-bella-dama-negro
1641,Remera Bella Dama Roja (CI-DPOLOBE-03),Remera Bella Dama Roja (CI-DPOLOBE-03),REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/remera-bella-dama-rojo
2632,Remera kids Nacional Escudo Oficial,Remera kids Nacional Escudo Oficial,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=19581
2633,Remera kids Peu00f1arol Oficial,Remera kids Peñarol Oficial,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=19580
1814,Sudadera Algodon Blanca (CI-SUDALG-01),Sudadera Algodon Blanca (CI-SUDALG-01),REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/sudadera-algodon-blanco
1815,Sudadera Algodon Negra (CI-SUDALG-02),Sudadera Algodon Negra (CI-SUDALG-02),REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/sudadera-algodon-negro
2717,Sudadera Elite 5480 Azul Marino,Sudadera Elite 5480 Azul Marino,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/sudadera-elite-5480-azul-marino
2718,Sudadera Elite 5480 Blanco,Sudadera Elite 5480 Blanco,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/sudadera-elite-5480-blanco
2719,Sudadera Elite 5480 Negro,Sudadera Elite 5480 Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/sudadera-elite-5480-negro
2720,Sudadera Maraton Blanco / Blanco,Sudadera Maraton Blanco / Blanco,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas-dry?product_id=18914
2721,Sudadera Maraton Blanco / Francia,Sudadera Maraton Blanco / Francia,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas-dry?product_id=18917
